# Flow.40ms,Press.40ms,Crc16
-1.380000000000000115e-01,4.080000000000000071e+00,-1.782600000000000000e+04
-5.399999999999999939e-02,3.939999999999999947e+00,-1.782600000000000000e+04
-4.000000000000000083e-03,3.780000000000000249e+00,-1.782600000000000000e+04
-5.999999999999999778e-02,3.720000000000000195e+00,-1.782600000000000000e+04
-1.320000000000000062e-01,3.859999999999999876e+00,-1.782600000000000000e+04
-1.479999999999999927e-01,4.240000000000000213e+00,-1.782600000000000000e+04
-1.360000000000000098e-01,4.379999999999999893e+00,-1.782600000000000000e+04
-1.380000000000000115e-01,4.099999999999999645e+00,-1.782600000000000000e+04
-1.859999999999999987e-01,3.700000000000000178e+00,-1.782600000000000000e+04
-2.860000000000000320e-01,3.399999999999999911e+00,-1.782600000000000000e+04
-3.019999999999999907e-01,3.580000000000000071e+00,-1.782600000000000000e+04
-2.620000000000000107e-01,4.099999999999999645e+00,-1.782600000000000000e+04
-1.880000000000000004e-01,4.379999999999999893e+00,-1.782600000000000000e+04
-1.239999999999999991e-01,4.179999999999999716e+00,-1.782600000000000000e+04
-7.000000000000000666e-02,3.780000000000000249e+00,-1.782600000000000000e+04
-3.400000000000000244e-02,3.740000000000000213e+00,-1.782600000000000000e+04
-2.999999999999999889e-02,4.060000000000000497e+00,-1.782600000000000000e+04
-4.000000000000000083e-03,4.360000000000000320e+00,-1.782600000000000000e+04
6.600000000000000311e-02,4.440000000000000391e+00,-1.782600000000000000e+04
1.360000000000000098e-01,4.339999999999999858e+00,-1.782600000000000000e+04
1.499999999999999944e-01,4.320000000000000284e+00,-1.782600000000000000e+04
1.280000000000000027e-01,4.200000000000000178e+00,-1.782600000000000000e+04
1.120000000000000023e-01,4.080000000000000071e+00,-1.782600000000000000e+04
1.059999999999999970e-01,4.020000000000000462e+00,-1.782600000000000000e+04
1.079999999999999988e-01,3.919999999999999929e+00,-1.782600000000000000e+04
1.199999999999999956e-01,3.919999999999999929e+00,-1.782600000000000000e+04
1.300000000000000044e-01,4.000000000000000000e+00,-1.782600000000000000e+04
1.280000000000000027e-01,3.959999999999999964e+00,-1.782600000000000000e+04
1.320000000000000062e-01,3.959999999999999964e+00,-1.782600000000000000e+04
1.459999999999999909e-01,3.959999999999999964e+00,-1.782600000000000000e+04
1.559999999999999998e-01,4.020000000000000462e+00,-1.782600000000000000e+04
1.640000000000000069e-01,3.939999999999999947e+00,-1.782600000000000000e+04
1.920000000000000040e-01,3.979999999999999982e+00,-1.782600000000000000e+04
2.080000000000000182e-01,3.919999999999999929e+00,-1.782600000000000000e+04
2.540000000000000036e-01,3.979999999999999982e+00,-1.782600000000000000e+04
2.840000000000000302e-01,4.040000000000000036e+00,-1.782600000000000000e+04
3.099999999999999978e-01,4.080000000000000071e+00,-1.782600000000000000e+04
3.300000000000000155e-01,4.080000000000000071e+00,-1.782600000000000000e+04
3.400000000000000244e-01,4.040000000000000036e+00,-1.782600000000000000e+04
3.579999999999999849e-01,4.000000000000000000e+00,-1.782600000000000000e+04
3.780000000000000027e-01,4.020000000000000462e+00,-5.239000000000000000e+03
3.940000000000000169e-01,4.040000000000000036e+00,-5.239000000000000000e+03
3.980000000000000204e-01,4.120000000000000107e+00,-5.239000000000000000e+03
3.860000000000000098e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.599999999999999867e-01,4.320000000000000284e+00,-5.239000000000000000e+03
3.079999999999999960e-01,4.219999999999999751e+00,-5.239000000000000000e+03
2.479999999999999982e-01,4.240000000000000213e+00,-5.239000000000000000e+03
1.799999999999999933e-01,4.219999999999999751e+00,-5.239000000000000000e+03
8.999999999999999667e-02,4.099999999999999645e+00,-5.239000000000000000e+03
-2.400000000000000050e-02,3.959999999999999964e+00,-5.239000000000000000e+03
-1.600000000000000033e-01,3.720000000000000195e+00,-5.239000000000000000e+03
-2.820000000000000284e-01,3.479999999999999982e+00,-5.239000000000000000e+03
-3.340000000000000191e-01,3.379999999999999893e+00,-5.239000000000000000e+03
-3.260000000000000120e-01,3.560000000000000053e+00,-5.239000000000000000e+03
-3.059999999999999942e-01,3.680000000000000160e+00,-5.239000000000000000e+03
-3.119999999999999996e-01,3.859999999999999876e+00,-5.239000000000000000e+03
-3.099999999999999978e-01,3.899999999999999911e+00,-5.239000000000000000e+03
-3.079999999999999960e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-3.160000000000000031e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-3.260000000000000120e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-3.300000000000000155e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-3.440000000000000280e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.400000000000000244e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.300000000000000155e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-3.119999999999999996e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-3.079999999999999960e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-2.979999999999999871e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-2.700000000000000178e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-2.360000000000000153e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-1.900000000000000022e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-1.239999999999999991e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-5.200000000000000455e-02,4.120000000000000107e+00,-5.239000000000000000e+03
0.000000000000000000e+00,4.139999999999999680e+00,-5.239000000000000000e+03
5.999999999999999778e-02,4.060000000000000497e+00,-5.239000000000000000e+03
1.340000000000000080e-01,4.099999999999999645e+00,-5.239000000000000000e+03
1.940000000000000058e-01,4.179999999999999716e+00,-5.239000000000000000e+03
2.360000000000000153e-01,4.160000000000000142e+00,-5.239000000000000000e+03
2.840000000000000302e-01,4.139999999999999680e+00,-5.239000000000000000e+03
3.300000000000000155e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.539999999999999813e-01,4.400000000000000355e+00,-5.239000000000000000e+03
3.140000000000000013e-01,4.379999999999999893e+00,-5.239000000000000000e+03
2.500000000000000000e-01,4.139999999999999680e+00,-5.239000000000000000e+03
2.360000000000000153e-01,3.939999999999999947e+00,-5.239000000000000000e+03
2.380000000000000171e-01,4.060000000000000497e+00,-5.239000000000000000e+03
2.139999999999999958e-01,3.939999999999999947e+00,-5.239000000000000000e+03
2.159999999999999976e-01,3.859999999999999876e+00,-5.239000000000000000e+03
2.419999999999999929e-01,3.899999999999999911e+00,-5.239000000000000000e+03
2.760000000000000231e-01,3.899999999999999911e+00,-5.239000000000000000e+03
3.059999999999999942e-01,3.959999999999999964e+00,-5.239000000000000000e+03
3.380000000000000226e-01,4.020000000000000462e+00,-5.239000000000000000e+03
3.699999999999999956e-01,4.040000000000000036e+00,-5.239000000000000000e+03
4.000000000000000222e-01,4.099999999999999645e+00,-5.239000000000000000e+03
4.100000000000000311e-01,4.139999999999999680e+00,-5.239000000000000000e+03
4.140000000000000346e-01,4.080000000000000071e+00,-5.239000000000000000e+03
4.239999999999999880e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.160000000000000364e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.080000000000000293e-01,4.099999999999999645e+00,-5.239000000000000000e+03
4.100000000000000311e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.020000000000000240e-01,4.200000000000000178e+00,-5.239000000000000000e+03
3.820000000000000062e-01,4.259999999999999787e+00,-5.239000000000000000e+03
3.480000000000000315e-01,4.240000000000000213e+00,-5.239000000000000000e+03
3.140000000000000013e-01,4.179999999999999716e+00,-5.239000000000000000e+03
2.680000000000000160e-01,4.160000000000000142e+00,-5.239000000000000000e+03
2.139999999999999958e-01,4.120000000000000107e+00,-5.239000000000000000e+03
1.499999999999999944e-01,4.040000000000000036e+00,-5.239000000000000000e+03
8.000000000000000167e-02,4.020000000000000462e+00,-5.239000000000000000e+03
-1.000000000000000021e-02,3.879999999999999893e+00,-5.239000000000000000e+03
-1.140000000000000041e-01,3.720000000000000195e+00,-5.239000000000000000e+03
-1.940000000000000058e-01,3.580000000000000071e+00,-5.239000000000000000e+03
-2.439999999999999947e-01,3.600000000000000089e+00,-5.239000000000000000e+03
-2.680000000000000160e-01,3.640000000000000124e+00,-5.239000000000000000e+03
-2.660000000000000142e-01,3.740000000000000213e+00,-5.239000000000000000e+03
-2.680000000000000160e-01,3.800000000000000266e+00,-5.239000000000000000e+03
-2.520000000000000018e-01,3.879999999999999893e+00,-5.239000000000000000e+03
-2.419999999999999929e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-2.459999999999999964e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-2.660000000000000142e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-2.720000000000000195e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-2.700000000000000178e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-2.620000000000000107e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-2.459999999999999964e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-2.260000000000000064e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-1.980000000000000093e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-1.819999999999999951e-01,4.120000000000000107e+00,-5.239000000000000000e+03
-1.900000000000000022e-01,4.139999999999999680e+00,-5.239000000000000000e+03
-2.200000000000000011e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-2.459999999999999964e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-2.500000000000000000e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-2.520000000000000018e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-2.520000000000000018e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-2.459999999999999964e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-2.360000000000000153e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-2.300000000000000100e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-2.119999999999999940e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-1.880000000000000004e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-1.880000000000000004e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-1.900000000000000022e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-1.839999999999999969e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-1.720000000000000140e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-1.499999999999999944e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-1.180000000000000077e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-8.799999999999999489e-02,4.040000000000000036e+00,-5.239000000000000000e+03
-5.999999999999999778e-02,4.080000000000000071e+00,-5.239000000000000000e+03
-4.000000000000000083e-02,4.080000000000000071e+00,-5.239000000000000000e+03
-2.800000000000000058e-02,4.120000000000000107e+00,-5.239000000000000000e+03
-2.199999999999999872e-02,4.060000000000000497e+00,-5.239000000000000000e+03
-2.400000000000000050e-02,4.020000000000000462e+00,-5.239000000000000000e+03
-3.799999999999999906e-02,4.040000000000000036e+00,-5.239000000000000000e+03
-5.600000000000000117e-02,3.979999999999999982e+00,-5.239000000000000000e+03
-5.399999999999999939e-02,3.919999999999999929e+00,-5.239000000000000000e+03
-3.200000000000000067e-02,3.899999999999999911e+00,-5.239000000000000000e+03
0.000000000000000000e+00,3.859999999999999876e+00,-5.239000000000000000e+03
5.999999999999999778e-02,3.879999999999999893e+00,-5.239000000000000000e+03
1.360000000000000098e-01,4.000000000000000000e+00,-5.239000000000000000e+03
2.020000000000000129e-01,4.020000000000000462e+00,-5.239000000000000000e+03
2.620000000000000107e-01,4.099999999999999645e+00,-5.239000000000000000e+03
3.180000000000000049e-01,4.160000000000000142e+00,-5.239000000000000000e+03
3.480000000000000315e-01,4.160000000000000142e+00,-5.239000000000000000e+03
3.760000000000000009e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.960000000000000187e-01,4.139999999999999680e+00,-5.239000000000000000e+03
4.160000000000000364e-01,4.099999999999999645e+00,-5.239000000000000000e+03
4.319999999999999951e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.400000000000000022e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.460000000000000075e-01,4.200000000000000178e+00,-5.239000000000000000e+03
4.460000000000000075e-01,4.240000000000000213e+00,-5.239000000000000000e+03
4.440000000000000058e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.420000000000000040e-01,4.200000000000000178e+00,-5.239000000000000000e+03
4.380000000000000004e-01,4.219999999999999751e+00,-5.239000000000000000e+03
4.339999999999999969e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.279999999999999916e-01,4.200000000000000178e+00,-5.239000000000000000e+03
4.140000000000000346e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.160000000000000364e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.179999999999999827e-01,4.120000000000000107e+00,-5.239000000000000000e+03
4.219999999999999862e-01,4.139999999999999680e+00,-5.239000000000000000e+03
4.219999999999999862e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.120000000000000329e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.940000000000000169e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.739999999999999991e-01,4.160000000000000142e+00,-5.239000000000000000e+03
3.539999999999999813e-01,4.120000000000000107e+00,-5.239000000000000000e+03
3.480000000000000315e-01,4.160000000000000142e+00,-5.239000000000000000e+03
3.180000000000000049e-01,4.160000000000000142e+00,-5.239000000000000000e+03
2.660000000000000142e-01,4.219999999999999751e+00,-5.239000000000000000e+03
1.900000000000000022e-01,4.120000000000000107e+00,-5.239000000000000000e+03
1.020000000000000073e-01,4.040000000000000036e+00,-5.239000000000000000e+03
1.200000000000000025e-02,3.899999999999999911e+00,-5.239000000000000000e+03
-7.799999999999999989e-02,3.720000000000000195e+00,-5.239000000000000000e+03
-1.640000000000000069e-01,3.620000000000000107e+00,-5.239000000000000000e+03
-2.399999999999999911e-01,3.580000000000000071e+00,-5.239000000000000000e+03
-3.019999999999999907e-01,3.560000000000000053e+00,-5.239000000000000000e+03
-3.380000000000000226e-01,3.580000000000000071e+00,-5.239000000000000000e+03
-3.599999999999999867e-01,3.680000000000000160e+00,-5.239000000000000000e+03
-3.739999999999999991e-01,3.760000000000000231e+00,-5.239000000000000000e+03
-3.840000000000000080e-01,3.879999999999999893e+00,-5.239000000000000000e+03
-4.020000000000000240e-01,3.899999999999999911e+00,-5.239000000000000000e+03
-3.940000000000000169e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.780000000000000027e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.579999999999999849e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-3.420000000000000262e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-3.280000000000000138e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-3.240000000000000102e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-3.240000000000000102e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-3.200000000000000067e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-3.099999999999999978e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-2.979999999999999871e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-2.780000000000000249e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-2.580000000000000071e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-2.399999999999999911e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-2.179999999999999993e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-1.900000000000000022e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-1.779999999999999916e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-1.640000000000000069e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-1.499999999999999944e-01,4.099999999999999645e+00,-5.239000000000000000e+03
-1.420000000000000151e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-1.260000000000000009e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-9.800000000000000377e-02,4.040000000000000036e+00,-5.239000000000000000e+03
-6.400000000000000133e-02,4.040000000000000036e+00,-5.239000000000000000e+03
-3.600000000000000422e-02,4.080000000000000071e+00,-5.239000000000000000e+03
-1.200000000000000025e-02,4.080000000000000071e+00,-5.239000000000000000e+03
0.000000000000000000e+00,4.099999999999999645e+00,-5.239000000000000000e+03
2.000000000000000042e-03,4.080000000000000071e+00,-5.239000000000000000e+03
-2.000000000000000042e-03,4.099999999999999645e+00,-5.239000000000000000e+03
-1.600000000000000033e-02,4.080000000000000071e+00,-5.239000000000000000e+03
-2.600000000000000228e-02,4.020000000000000462e+00,-5.239000000000000000e+03
-4.599999999999999922e-02,4.000000000000000000e+00,-5.239000000000000000e+03
-7.399999999999999634e-02,3.959999999999999964e+00,-5.239000000000000000e+03
-1.020000000000000073e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-1.219999999999999973e-01,3.879999999999999893e+00,-5.239000000000000000e+03
-1.320000000000000062e-01,3.820000000000000284e+00,-5.239000000000000000e+03
-1.199999999999999956e-01,3.859999999999999876e+00,-5.239000000000000000e+03
-9.199999999999999845e-02,3.939999999999999947e+00,-5.239000000000000000e+03
-5.399999999999999939e-02,3.939999999999999947e+00,-5.239000000000000000e+03
6.000000000000000125e-03,3.939999999999999947e+00,-5.239000000000000000e+03
8.999999999999999667e-02,3.919999999999999929e+00,-5.239000000000000000e+03
1.859999999999999987e-01,4.000000000000000000e+00,-5.239000000000000000e+03
2.760000000000000231e-01,4.139999999999999680e+00,-5.239000000000000000e+03
3.400000000000000244e-01,4.240000000000000213e+00,-5.239000000000000000e+03
3.800000000000000044e-01,4.299999999999999822e+00,-5.239000000000000000e+03
4.000000000000000222e-01,4.320000000000000284e+00,-5.239000000000000000e+03
4.060000000000000275e-01,4.219999999999999751e+00,-5.239000000000000000e+03
4.179999999999999827e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.239999999999999880e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.239999999999999880e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.199999999999999845e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.219999999999999862e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.259999999999999898e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.199999999999999845e-01,4.120000000000000107e+00,-5.239000000000000000e+03
4.259999999999999898e-01,4.120000000000000107e+00,-5.239000000000000000e+03
4.319999999999999951e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.319999999999999951e-01,4.160000000000000142e+00,-5.239000000000000000e+03
4.339999999999999969e-01,4.139999999999999680e+00,-5.239000000000000000e+03
4.339999999999999969e-01,4.200000000000000178e+00,-5.239000000000000000e+03
4.239999999999999880e-01,4.179999999999999716e+00,-5.239000000000000000e+03
4.120000000000000329e-01,4.200000000000000178e+00,-5.239000000000000000e+03
3.940000000000000169e-01,4.240000000000000213e+00,-5.239000000000000000e+03
3.739999999999999991e-01,4.240000000000000213e+00,-5.239000000000000000e+03
3.360000000000000209e-01,4.280000000000000249e+00,-5.239000000000000000e+03
2.700000000000000178e-01,4.339999999999999858e+00,-5.239000000000000000e+03
1.660000000000000087e-01,4.280000000000000249e+00,-5.239000000000000000e+03
2.800000000000000058e-02,4.200000000000000178e+00,-5.239000000000000000e+03
-1.360000000000000098e-01,3.859999999999999876e+00,-5.239000000000000000e+03
-2.979999999999999871e-01,3.520000000000000018e+00,-5.239000000000000000e+03
-3.900000000000000133e-01,3.320000000000000284e+00,-5.239000000000000000e+03
-4.199999999999999845e-01,3.399999999999999911e+00,-5.239000000000000000e+03
-4.400000000000000022e-01,3.540000000000000036e+00,-5.239000000000000000e+03
-4.500000000000000111e-01,3.660000000000000142e+00,-5.239000000000000000e+03
-4.560000000000000164e-01,3.760000000000000231e+00,-5.239000000000000000e+03
-4.279999999999999916e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-3.980000000000000204e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-3.699999999999999956e-01,4.099999999999999645e+00,-5.239000000000000000e+03
-3.579999999999999849e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-3.340000000000000191e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-3.160000000000000031e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-3.079999999999999960e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-2.880000000000000338e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-2.600000000000000089e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-2.200000000000000011e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-2.000000000000000111e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-1.859999999999999987e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-1.499999999999999944e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-1.260000000000000009e-01,4.080000000000000071e+00,-5.239000000000000000e+03
-9.199999999999999845e-02,4.160000000000000142e+00,-5.239000000000000000e+03
-8.799999999999999489e-02,4.179999999999999716e+00,-5.239000000000000000e+03
-1.320000000000000062e-01,4.099999999999999645e+00,-5.239000000000000000e+03
-1.799999999999999933e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-2.080000000000000182e-01,3.879999999999999893e+00,-5.239000000000000000e+03
-2.179999999999999993e-01,3.820000000000000284e+00,-5.239000000000000000e+03
-1.900000000000000022e-01,3.839999999999999858e+00,-5.239000000000000000e+03
-1.539999999999999980e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-1.499999999999999944e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-1.020000000000000073e-01,4.020000000000000462e+00,-5.239000000000000000e+03
-6.800000000000000488e-02,4.139999999999999680e+00,-5.239000000000000000e+03
-5.800000000000000294e-02,4.120000000000000107e+00,-5.239000000000000000e+03
-7.000000000000000666e-02,4.219999999999999751e+00,-5.239000000000000000e+03
-1.340000000000000080e-01,4.139999999999999680e+00,-5.239000000000000000e+03
-2.179999999999999993e-01,3.899999999999999911e+00,-5.239000000000000000e+03
-2.820000000000000284e-01,3.800000000000000266e+00,-5.239000000000000000e+03
-3.059999999999999942e-01,3.740000000000000213e+00,-5.239000000000000000e+03
-2.999999999999999889e-01,3.740000000000000213e+00,-5.239000000000000000e+03
-2.720000000000000195e-01,3.839999999999999858e+00,-5.239000000000000000e+03
-2.220000000000000029e-01,3.859999999999999876e+00,-5.239000000000000000e+03
-1.600000000000000033e-01,3.979999999999999982e+00,-5.239000000000000000e+03
-9.800000000000000377e-02,4.139999999999999680e+00,-5.239000000000000000e+03
-6.400000000000000133e-02,4.179999999999999716e+00,-5.239000000000000000e+03
-5.399999999999999939e-02,4.280000000000000249e+00,-5.239000000000000000e+03
-8.400000000000000522e-02,4.179999999999999716e+00,-5.239000000000000000e+03
-1.180000000000000077e-01,4.040000000000000036e+00,-5.239000000000000000e+03
-1.180000000000000077e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-9.800000000000000377e-02,3.979999999999999982e+00,-5.239000000000000000e+03
-8.799999999999999489e-02,3.939999999999999947e+00,-5.239000000000000000e+03
-7.399999999999999634e-02,3.959999999999999964e+00,-5.239000000000000000e+03
-5.000000000000000278e-02,3.979999999999999982e+00,-5.239000000000000000e+03
-3.600000000000000422e-02,4.040000000000000036e+00,-5.239000000000000000e+03
-2.600000000000000228e-02,4.020000000000000462e+00,-5.239000000000000000e+03
-2.000000000000000042e-03,4.000000000000000000e+00,-5.239000000000000000e+03
3.799999999999999906e-02,4.000000000000000000e+00,-5.239000000000000000e+03
7.000000000000000666e-02,4.200000000000000178e+00,-5.239000000000000000e+03
4.200000000000000261e-02,4.240000000000000213e+00,-5.239000000000000000e+03
-8.000000000000000167e-03,4.120000000000000107e+00,-5.239000000000000000e+03
-3.400000000000000244e-02,3.919999999999999929e+00,-5.239000000000000000e+03
-4.399999999999999745e-02,3.919999999999999929e+00,-5.239000000000000000e+03
-6.800000000000000488e-02,3.959999999999999964e+00,-5.239000000000000000e+03
-1.000000000000000056e-01,3.879999999999999893e+00,-5.239000000000000000e+03
-1.160000000000000059e-01,3.839999999999999858e+00,-5.239000000000000000e+03
-1.040000000000000091e-01,3.899999999999999911e+00,-5.239000000000000000e+03
-8.600000000000000699e-02,3.899999999999999911e+00,-5.239000000000000000e+03
-7.000000000000000666e-02,3.939999999999999947e+00,-5.239000000000000000e+03
-4.800000000000000100e-02,3.939999999999999947e+00,-5.239000000000000000e+03
-1.600000000000000033e-02,4.000000000000000000e+00,-5.239000000000000000e+03
1.800000000000000211e-02,3.959999999999999964e+00,-5.239000000000000000e+03
7.799999999999999989e-02,4.000000000000000000e+00,-5.239000000000000000e+03
1.380000000000000115e-01,4.060000000000000497e+00,-5.239000000000000000e+03
1.859999999999999987e-01,4.179999999999999716e+00,-5.239000000000000000e+03
2.000000000000000111e-01,4.299999999999999822e+00,-5.239000000000000000e+03
1.920000000000000040e-01,4.219999999999999751e+00,-5.239000000000000000e+03
1.980000000000000093e-01,3.979999999999999982e+00,-5.239000000000000000e+03
2.320000000000000118e-01,3.979999999999999982e+00,-5.239000000000000000e+03
2.600000000000000089e-01,4.020000000000000462e+00,-5.239000000000000000e+03
2.880000000000000338e-01,3.899999999999999911e+00,-5.239000000000000000e+03
3.460000000000000298e-01,4.040000000000000036e+00,-5.239000000000000000e+03
3.840000000000000080e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.760000000000000009e-01,4.219999999999999751e+00,-5.239000000000000000e+03
3.659999999999999920e-01,4.160000000000000142e+00,-5.239000000000000000e+03
3.679999999999999938e-01,4.060000000000000497e+00,-5.239000000000000000e+03
3.800000000000000044e-01,4.139999999999999680e+00,-5.239000000000000000e+03
3.860000000000000098e-01,4.139999999999999680e+00,-5.239000000000000000e+03
3.900000000000000133e-01,4.179999999999999716e+00,-5.239000000000000000e+03
3.820000000000000062e-01,4.200000000000000178e+00,-5.239000000000000000e+03
3.639999999999999902e-01,4.280000000000000249e+00,-5.239000000000000000e+03
3.160000000000000031e-01,4.299999999999999822e+00,-5.239000000000000000e+03
2.640000000000000124e-01,4.219999999999999751e+00,-5.239000000000000000e+03
2.179999999999999993e-01,4.219999999999999751e+00,-5.239000000000000000e+03
1.459999999999999909e-01,4.179999999999999716e+00,-5.239000000000000000e+03
5.800000000000000294e-02,4.120000000000000107e+00,-5.239000000000000000e+03
-5.999999999999999778e-02,3.899999999999999911e+00,-5.239000000000000000e+03
-1.880000000000000004e-01,3.660000000000000142e+00,-5.239000000000000000e+03
-2.919999999999999818e-01,3.479999999999999982e+00,-5.239000000000000000e+03
-3.599999999999999867e-01,3.419999999999999929e+00,-5.239000000000000000e+03
-3.739999999999999991e-01,3.560000000000000053e+00,-5.239000000000000000e+03
-3.659999999999999920e-01,3.660000000000000142e+00,-5.239000000000000000e+03
-3.460000000000000298e-01,3.839999999999999858e+00,-5.239000000000000000e+03
-3.579999999999999849e-01,3.919999999999999929e+00,-5.239000000000000000e+03
-3.840000000000000080e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-4.000000000000000222e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.860000000000000098e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.800000000000000044e-01,4.000000000000000000e+00,-5.239000000000000000e+03
-4.160000000000000364e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-4.680000000000000271e-01,3.959999999999999964e+00,-5.239000000000000000e+03
-4.959999999999999964e-01,3.879999999999999893e+00,-5.239000000000000000e+03
-4.839999999999999858e-01,3.820000000000000284e+00,-5.239000000000000000e+03
-4.040000000000000258e-01,3.939999999999999947e+00,-5.239000000000000000e+03
-3.579999999999999849e-01,4.060000000000000497e+00,-5.239000000000000000e+03
-3.400000000000000244e-01,4.099999999999999645e+00,-5.239000000000000000e+03
